# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.93274016054653,3.722006183325782,1.9650810520225244,5.006704040190591,29.819036645406634,0.0,-0.1875569013113065,-5.331715298176111,-23.194945781981083,192.25119803858328
 1.9427430057761335,3.7421635716784842,2.0151654744238447,5.007017628653816,29.604816200576593,0.0,-0.16888545978299435,-5.921172854578055,-21.415951153183574,177.84886079538256
 1.9527166763040427,3.762760266145758,2.065106763817619,5.007312929981411,29.407639209327858,0.0,-0.15210668173693123,-6.574333149476639,-19.769751837799273,165.0545113534443
 1.9626601514337902,3.7837897179983084,2.114899627961788,5.007591761878644,29.226251725338702,0.0,-0.13698186568856532,-7.300236385110616,-18.24186027745014,153.65770421431307
 1.972572479030184,3.805245338997434,2.1645391347771246,5.0078557566434885,29.059529985272704,0.0,-0.12330710148841381,-8.109832993633072,-16.819635796404615,143.48037503955746
 1.982452769270539,3.827120505907747,2.2140206793689594,5.008106380289605,28.90646444060791,0.0,-0.11090751855043932,-9.016521269883185,-15.492008933059182,134.37124123367192
 1.9923001890203877,3.849408564474781,2.2633399543445023,5.008344950087059,28.766146074668935,0.0,-0.09963258960019292,-10.036876528180331,-14.249252037939119,126.20127167211926
 2.002113956769816,3.8721028329442095,2.3124929230927607,5.008572650511598,28.637754636169994,0.0,-0.08935227759611905,-11.191656518484026,-13.082787546752872,118.86000575611976
 2.0118933380722654,3.8951966051870843,2.361475795722386,5.008790547655199,28.520548486285374,0.0,-0.07995386066442237,-12.507213431470696,-11.985027095247952,112.25254620452793
 2.0216376414332196,3.9186831534853637,2.4102850073809345,5.008999602180818,28.41385580947118,0.0,-0.0713393038415065,-14.017518340544584,-10.949235965057671,106.29709398629213
 2.03134621460146,3.942555731023625,2.4589171987039395,5.009200680703108,28.31706698105504,0.0,-0.06342307498873118,-15.767132075789089,-9.969418444799793,100.92291660974081
 2.0410184412205075,3.9668075741259656,2.5073691981721056,5.0093945661641985,28.229627919567033,0.0,-0.05613032196820106,-17.815682592494657,-9.04022051301092,96.06866840350804
 2.0506537378023624,3.9914319042713164,2.5556380061744117,5.009581966911683,28.15103428018183,0.0,-0.049395345954283944,-20.244822273853764,-8.156846934344877,91.68099509563662
 2.0602515509897494,4.016421929915609,2.603720780597489,5.009763524702171,28.08082636898337,0.0,-0.04316031771754293,-23.169430923663942,-7.314990386635435,87.7133708765831
 2.0698113550767676,4.0417708481452115,2.6516148237834205,5.009939821985449,28.018584676887592,0.0,-0.037374194485135535,-26.756429503724018,-6.510770673668558,84.12512491327868
 2.079332649761142,4.06747184618267,2.699317570711944,5.010111388192695,27.963925947922558,0.0,-0.031991802958554444,-31.258006974333565,-5.740682415253409,80.88062432086501
 2.0888149581042357,4.093518102762932,2.74682657828069,5.010278705327,27.916499709654843,0.0,-0.026973060260958637,-37.07402832030226,-5.001549891831718,77.948585584653
 2.0982578246775887,4.11990278939581,2.794139515571809,5.010442213028013,27.87598520446094,0.0,-0.022282310370264277,-44.87864962757628,-4.2904879444377855,75.30149259976722
 2.1076608138771187,4.146619071528432,2.84125415500403,5.010602312993798,27.842088669404713,0.0,-0.017887756283626544,-55.90416059700816,-3.6048680198334213,72.91510285246694
 2.117023508388152,4.173660109619621,2.888168364280398,5.010759372858148,27.81454092016883,0.0,-0.013760973904519136,-72.66927522270772,-2.942288590471167,70.76802821895332
 2.126345507786324,4.201019060136702,2.93488009905336,5.010913729743779,27.793095200798138,0.0,-0.009876493547219556,-101.25050912239206,-2.300549319376848,68.84137658496127
 2.135626427260993,4.228689076483957,2.98138739623542,5.011065693328554,27.77752526646785,0.0,-0.0062114394142096735,-160.99327922483442,-1.6776284260177667,67.11844608276598
 2.14486589644927,4.256663309870809,3.0276883678929094,5.011215548641634,27.767623671008028,0.0,-0.002745217481534607,-364.26986449211626,-1.0716628042211485,65.58446264050076
 2.154063558370034,4.284934910126941,3.073781195665439,5.011363558435877,27.763200234790542,0.0,0.0005407542508214678,1849.2688656277508,-0.4809305077303066,64.22635465185489
 2.1632190684484414,4.3134970264706975,3.1196641256633812,5.011509965583936,27.76408067184274,0.0,0.0036632800062887105,272.97940596495806,0.09616471880433566,63.032558709720014
 2.1723320936224444,4.34234280823642,3.16533546379439,5.011654994797598,27.77010535788928,0.0,0.006637594342146095,150.65699234591608,0.6611071440606848,61.9928524797644
 2.1814023115237204,4.371465405565784,3.210793571482635,5.011798854562215,27.781128223377895,0.0,0.00947753616277696,105.51265464198404,1.2152812213106179,61.09820990871331
 2.190429409726208,4.40085797006765,3.256036861742087,5.011941738595964,27.797015757582912,0.0,0.012195707901279875,81.99606026109032,1.7599824272034252,60.34067578246842
 2.199413085056154,4.4305136554505165,3.301063795573007,5.012083827298239,27.817646111686763,0.0,0.014803612445535838,67.55107941923723,2.296426946227347,59.71325758353634
 2.2083530429581875,4.4604256181312305,3.345872878653066,5.012225289099666,27.842908290235307,0.0,0.01731177385076288,57.764155690835395,2.8257603475737625,59.20983153914089
 2.2172489969125198,4.490587017823296,3.39046265829392,5.01236628131818,27.87270142159198,0.0,0.019729843395463183,50.68463950554959,3.3490653739461065,58.825060140683036
 2.2261006678988338,4.5209910181078055,3.434831720645543,5.012506951537648,27.90693409932171,0.0,0.022066694320255174,45.31716375307256,3.8673689727802687,58.55432263981975
